"link"|"datasetFolder"|"datasetDescription"|"title"|"dsFeatures"|"numberObs"|"area"|"atributeType"|"numberAttr"|"dateDonated"|"missingValues"|"numberWebHits"|"image"
"http://archive.ics.uci.edu/ml/datasets/Auto+MPG"|"http://archive.ics.uci.edu/ml/machine-learning-databases/auto-mpg/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/auto-mpg/auto-mpg.names"|"Auto MPG Data Set"|"Multivariate"|"398"|"N/A"|"Categorical, Real"|"8"|"1993-07-07"|"Yes"|"426201"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large9.jpg"
"http://archive.ics.uci.edu/ml/datasets/Economic+Sanctions"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/pazzani/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/pazzani/economic-sanctions"|"Economic Sanctions Data Set"|"Domain-Theory"|"N/A"|"Financial"|"N/A"|"N/A"|"N/A"|"N/A"|"52357"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large153.jpg"
"http://archive.ics.uci.edu/ml/datasets/Musk+%28Version+1%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/musk/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/musk/clean1.info"|"Musk (Version 1) Data Set"|"Multivariate"|"476"|"Physical"|"Integer"|"168"|"1994-09-12"|"No"|"58604"|""
"http://archive.ics.uci.edu/ml/datasets/Adult"|"http://archive.ics.uci.edu/ml/machine-learning-databases/adult/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/adult/adult.names"|"Adult Data Set"|"Multivariate"|"48842"|"Social"|"Categorical, Integer"|"14"|"1996-05-01"|"Yes"|"1455607"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large2.jpg"
"http://archive.ics.uci.edu/ml/datasets/default+of+credit+card+clients"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00350/"|"http://archive.ics.uci.edu/ml/datasets/default+of+credit+card+clients#"|"default of credit card clients Data Set"|"Multivariate"|"30000"|"Business"|"Integer, Real"|"24"|"2016-01-26"|"N/A"|"335694"|""
"http://archive.ics.uci.edu/ml/datasets/QtyT40I10D100K"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00238/"|"http://archive.ics.uci.edu/ml/datasets/QtyT40I10D100K#"|"QtyT40I10D100K Data Set"|"Sequential"|"3960456"|"N/A"|"Integer"|"4"|"2012-10-21"|"N/A"|"36827"|""
"http://archive.ics.uci.edu/ml/datasets/Arrhythmia"|"http://archive.ics.uci.edu/ml/machine-learning-databases/arrhythmia/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/arrhythmia/arrhythmia.names"|"Arrhythmia Data Set"|"Multivariate"|"452"|"Life"|"Categorical, Integer, Real"|"279"|"1998-01-01"|"Yes"|"258928"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large5.jpg"
"http://archive.ics.uci.edu/ml/datasets/Buzz+in+social+media+"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00248/"|"http://archive.ics.uci.edu/ml/datasets/Buzz+in+social+media+#"|"Buzz in social media  Data Set"|"Time-Series, Multivariate"|"140000"|"Computer"|"Integer, Real"|"77"|"2013-05-27"|"N/A"|"129544"|""
"http://archive.ics.uci.edu/ml/datasets/Eco-hotel"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00398/"|"http://archive.ics.uci.edu/ml/datasets/Eco-hotel#"|"Eco-hotel Data Set"|"Text"|"401"|"Business"|"N/A"|"1"|"2017-07-23"|"N/A"|"28680"|""
"http://archive.ics.uci.edu/ml/datasets/HIV-1+protease+cleavage"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00330/"|"http://archive.ics.uci.edu/ml/datasets/HIV-1+protease+cleavage#"|"HIV-1 protease cleavage Data Set"|"Multivariate"|"6590"|"Life"|"Categorical"|"1"|"2015-04-25"|"N/A"|"47718"|""
"http://archive.ics.uci.edu/ml/datasets/Bank+Marketing"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00222/"|"http://archive.ics.uci.edu/ml/datasets/Bank+Marketing#"|"Bank Marketing Data Set"|"Multivariate"|"45211"|"Business"|"Real"|"17"|"2012-02-14"|"N/A"|"850387"|""
"http://archive.ics.uci.edu/ml/datasets/Echocardiogram"|"http://archive.ics.uci.edu/ml/machine-learning-databases/echocardiogram/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/echocardiogram/echocardiogram.names"|"Echocardiogram Data Set"|"Multivariate"|"132"|"Life"|"Categorical, Integer, Real"|"12"|"1989-02-28"|"Yes"|"138934"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large38.jpg"
"http://archive.ics.uci.edu/ml/datasets/Climate+Model+Simulation+Crashes"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00252/"|"http://archive.ics.uci.edu/ml/datasets/Climate+Model+Simulation+Crashes#"|"Climate Model Simulation Crashes Data Set"|"Multivariate"|"540"|"Physical"|"Real"|"18"|"2013-06-18"|"N/A"|"67966"|""
"http://archive.ics.uci.edu/ml/datasets/Chess+%28Domain+Theories%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/domain-theories/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/domain-theories/README"|"Chess (Domain Theories) Data Set"|"Domain-Theory"|"N/A"|"Game"|"N/A"|"N/A"|"N/A"|"N/A"|"46349"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large24.jpg"
"http://archive.ics.uci.edu/ml/datasets/Opinosis+Opinion+%26frasl%3B+Review"|"http://archive.ics.uci.edu/ml/machine-learning-databases/opinion/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/opinion/opinion.names"|"Opinosis Opinion ⁄ Review Data Set"|"Text"|"51"|"Computer"|"N/A"|"N/A"|"2010-07-06"|"N/A"|"44760"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large191.jpg"
"http://archive.ics.uci.edu/ml/datasets/Open+University+Learning+Analytics+dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00349/"|"http://archive.ics.uci.edu/ml/datasets/Open+University+Learning+Analytics+dataset#"|"Open University Learning Analytics dataset Data Set"|"Multivariate, Sequential, Time-Series"|"N/A"|"Computer"|"Integer"|"N/A"|"2015-12-21"|"Yes"|"50455"|""
"http://archive.ics.uci.edu/ml/datasets/Mturk+User-Perceived+Clusters+over+Images"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00416/"|"http://archive.ics.uci.edu/ml/datasets/Mturk+User-Perceived+Clusters+over+Images#"|"Mturk User-Perceived Clusters over Images Data Set"|"Multivariate, Text"|"180"|"Computer"|"Integer"|"500"|"2016-11-02"|"N/A"|"5383"|""
"http://archive.ics.uci.edu/ml/datasets/Spambase"|"http://archive.ics.uci.edu/ml/machine-learning-databases/spambase/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/spambase/spambase.names"|"Spambase Data Set"|"Multivariate"|"4601"|"Computer"|"Integer, Real"|"57"|"1999-07-01"|"Yes"|"407109"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large94.jpg"
"http://archive.ics.uci.edu/ml/datasets/Yacht+Hydrodynamics"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00243/"|"http://archive.ics.uci.edu/ml/datasets/Yacht+Hydrodynamics#"|"Yacht Hydrodynamics Data Set"|"Multivariate"|"308"|"Physical"|"Real"|"7"|"2013-01-03"|"N/A"|"63989"|""
"http://archive.ics.uci.edu/ml/datasets/Cardiotocography"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00193/"|"http://archive.ics.uci.edu/ml/datasets/Cardiotocography#"|"Cardiotocography Data Set"|"Multivariate"|"2126"|"Life"|"Real"|"23"|"2010-09-07"|"N/A"|"135802"|""
"http://archive.ics.uci.edu/ml/datasets/Image+Segmentation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/image/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/image/segmentation.names"|"Image Segmentation Data Set"|"Multivariate"|"2310"|"N/A"|"Real"|"19"|"1990-11-01"|"No"|"170352"|""
"http://archive.ics.uci.edu/ml/datasets/MicroMass"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00253/"|"http://archive.ics.uci.edu/ml/datasets/MicroMass#"|"MicroMass Data Set"|"Multivariate"|"931"|"Life"|"Real"|"1300"|"2013-08-12"|"N/A"|"40463"|""
"http://archive.ics.uci.edu/ml/datasets/Student+Performance"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00320/"|"http://archive.ics.uci.edu/ml/datasets/Student+Performance#"|"Student Performance Data Set"|"Multivariate"|"649"|"Social"|"Integer"|"33"|"2014-11-27"|"N/A"|"443433"|""
"http://archive.ics.uci.edu/ml/datasets/Document+Understanding"|"http://archive.ics.uci.edu/ml/machine-learning-databases/document-understanding"|"http://archive.ics.uci.edu/ml/machine-learning-databases/document-understanding/document-understanding.info"|"Document Understanding Data Set"|"N/A"|"N/A"|"N/A"|"N/A"|"N/A"|"1994-11-01"|"No"|"39568"|""
"http://archive.ics.uci.edu/ml/datasets/One-hundred+plant+species+leaves+data+set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00241/"|"http://archive.ics.uci.edu/ml/datasets/One-hundred+plant+species+leaves+data+set#"|"One-hundred plant species leaves data set Data Set"|"N/A"|"1600"|"Life"|"Real"|"64"|"2012-12-03"|"N/A"|"58339"|""
"http://archive.ics.uci.edu/ml/datasets/Sentence+Classification"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00311/"|"http://archive.ics.uci.edu/ml/datasets/Sentence+Classification#"|"Sentence Classification Data Set"|"Text"|"N/A"|"N/A"|"Integer"|"N/A"|"2014-11-05"|"N/A"|"64721"|""
"http://archive.ics.uci.edu/ml/datasets/Ecoli"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ecoli/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ecoli/ecoli.names"|"Ecoli Data Set"|"Multivariate"|"336"|"Life"|"Real"|"8"|"1996-09-01"|"No"|"195794"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large120.jpg"
"http://archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Prognostic%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer-wisconsin/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/breast-cancer-wisconsin/wpbc.names"|"Breast Cancer Wisconsin (Prognostic) Data Set"|"Multivariate"|"198"|"Life"|"Real"|"34"|"1995-12-01"|"Yes"|"180227"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large14.jpg"
"http://archive.ics.uci.edu/ml/datasets/Air+quality"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00360/"|"http://archive.ics.uci.edu/ml/datasets/Air+quality#"|"Air Quality Data Set"|"Multivariate, Time-Series"|"9358"|"Computer"|"Real"|"15"|"2016-03-23"|"Yes"|"300428"|""
"http://archive.ics.uci.edu/ml/datasets/Dota2+Games+Results"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00367/"|"http://archive.ics.uci.edu/ml/datasets/Dota2+Games+Results#"|"Dota2 Games Results Data Set"|"Multivariate"|"102944"|"Game"|"N/A"|"116"|"2016-08-14"|"N/A"|"72679"|""
"http://archive.ics.uci.edu/ml/datasets/BLE+RSSI+Dataset+for+Indoor+localization+and+Navigation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00435/"|"http://archive.ics.uci.edu/ml/datasets/BLE+RSSI+Dataset+for+Indoor+localization+and+Navigation#"|"BLE RSSI Dataset for Indoor localization and Navigation Data Set"|"Multivariate, Sequential, Time-Series"|"6611"|"Computer"|"Integer"|"15"|"2018-01-25"|"Yes"|"15972"|""
"http://archive.ics.uci.edu/ml/datasets/Parkinson+Speech+Dataset+with++Multiple+Types+of+Sound+Recordings"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00301/"|"http://archive.ics.uci.edu/ml/datasets/Parkinson+Speech+Dataset+with++Multiple+Types+of+Sound+Recordings#"|"Parkinson Speech Dataset with  Multiple Types of Sound Recordings Data Set"|"Multivariate"|"1040"|"Life"|"Integer, Real"|"26"|"2014-06-12"|"N/A"|"75320"|""
"http://archive.ics.uci.edu/ml/datasets/Vertebral+Column"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00212/"|"http://archive.ics.uci.edu/ml/datasets/Vertebral+Column#"|"Vertebral Column Data Set"|"Multivariate"|"310"|"N/A"|"Real"|"6"|"2011-08-09"|"N/A"|"141976"|""
"http://archive.ics.uci.edu/ml/datasets/Paper+Reviews"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00410/"|"http://archive.ics.uci.edu/ml/datasets/Paper+Reviews#"|"Paper Reviews Data Set"|"Text"|"405"|"Computer"|"Integer"|"10"|"2017-10-23"|"Yes"|"31684"|""
"http://archive.ics.uci.edu/ml/datasets/Carbon+Nanotubes"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00448/"|"http://archive.ics.uci.edu/ml/datasets/Carbon+Nanotubes#"|"Carbon Nanotubes Data Set"|"Univariate"|"10721"|"Computer"|"Real"|"8"|"2018-04-05"|"N/A"|"21446"|""
"http://archive.ics.uci.edu/ml/datasets/Bach+Chorales"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chorales"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chorales/chorales.doc"|"Bach Chorales Data Set"|"Univariate, Time-Series"|"100"|"N/A"|"Categorical, Integer"|"6"|"N/A"|"No"|"113154"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large25.jpg"
"http://archive.ics.uci.edu/ml/datasets/Concrete+Slump+Test"|"http://archive.ics.uci.edu/ml/machine-learning-databases/concrete/slump/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/concrete/slump/slump_test.names"|"Concrete Slump Test Data Set"|"Multivariate"|"103"|"Computer"|"Real"|"10"|"2009-04-30"|"N/A"|"85085"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large165.jpg"
"http://archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+flow+modulation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00308/"|"http://archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+flow+modulation#"|"Gas sensor array under flow modulation Data Set"|"Multivariate, Time-Series"|"58"|"Computer"|"Real"|"120432"|"2014-09-10"|"N/A"|"32043"|""
"http://archive.ics.uci.edu/ml/datasets/Letter+Recognition"|"http://archive.ics.uci.edu/ml/machine-learning-databases/letter-recognition/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/letter-recognition/letter-recognition.names"|"Letter Recognition Data Set"|"Multivariate"|"20000"|"Computer"|"Integer"|"16"|"1991-01-01"|"No"|"329561"|""
"http://archive.ics.uci.edu/ml/datasets/Character+Font+Images"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00417/"|"http://archive.ics.uci.edu/ml/datasets/Character+Font+Images#"|"Character Font Images Data Set"|"Multivariate"|"745000"|"Computer"|"Integer, Real"|"411"|"2016-08-14"|"N/A"|"19316"|""
"http://archive.ics.uci.edu/ml/datasets/SkillCraft1+Master+Table+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00272/"|"http://archive.ics.uci.edu/ml/datasets/SkillCraft1+Master+Table+Dataset#"|"SkillCraft1 Master Table Dataset Data Set"|"Multivariate"|"3395"|"Game"|"Integer, Real"|"20"|"2013-10-22"|"Yes"|"53155"|""
"http://archive.ics.uci.edu/ml/datasets/Logic+Theorist"|"http://archive.ics.uci.edu/ml/machine-learning-databases/logic-theorist/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/logic-theorist/ReadMe"|"Logic Theorist Data Set"|"Domain-Theory"|"N/A"|"Computer"|"N/A"|"N/A"|"N/A"|"N/A"|"30917"|""
"http://archive.ics.uci.edu/ml/datasets/Quality+Assessment+of+Digital+Colposcopies"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00384/"|"http://archive.ics.uci.edu/ml/datasets/Quality+Assessment+of+Digital+Colposcopies#"|"Quality Assessment of Digital Colposcopies Data Set"|"Multivariate"|"287"|"Life"|"Real"|"69"|"2017-03-08"|"N/A"|"14962"|""
"http://archive.ics.uci.edu/ml/datasets/MiniBooNE+particle+identification"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00199/"|"http://archive.ics.uci.edu/ml/datasets/MiniBooNE+particle+identification#"|"MiniBooNE particle identification Data Set"|"Multivariate"|"130065"|"Physical"|"Real"|"50"|"2010-12-13"|"N/A"|"45366"|""
"http://archive.ics.uci.edu/ml/datasets/Individual+household+electric+power+consumption"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00235/"|"http://archive.ics.uci.edu/ml/datasets/Individual+household+electric+power+consumption#"|"Individual household electric power consumption Data Set"|"Multivariate, Time-Series"|"2075259"|"Physical"|"Real"|"9"|"2012-08-30"|"Yes"|"271408"|""
"http://archive.ics.uci.edu/ml/datasets/Restaurant+%26+consumer+data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00232/"|"http://archive.ics.uci.edu/ml/datasets/Restaurant+%26+consumer+data#"|"Restaurant & consumer data Data Set"|"Multivariate"|"138"|"Computer"|"N/A"|"47"|"2012-08-04"|"Yes"|"116583"|""
"http://archive.ics.uci.edu/ml/datasets/UJIIndoorLoc-Mag"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00343/"|"http://archive.ics.uci.edu/ml/datasets/UJIIndoorLoc-Mag#"|"UJIIndoorLoc-Mag Data Set"|"Multivariate, Sequential, Time-Series"|"40000"|"Computer"|"Integer, Real"|"13"|"2015-09-10"|"N/A"|"35228"|""
"http://archive.ics.uci.edu/ml/datasets/Molecular+Biology+%28Protein+Secondary+Structure%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/molecular-biology/protein-secondary-structure/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/molecular-biology/protein-secondary-structure/protein-secondary-structure.names"|"Molecular Biology (Protein Secondary Structure) Data Set"|"Sequential"|"128"|"Life"|"Categorical"|"N/A"|"N/A"|"N/A"|"49660"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large67.jpg"
"http://archive.ics.uci.edu/ml/datasets/Contraceptive+Method+Choice"|"http://archive.ics.uci.edu/ml/machine-learning-databases/cmc/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/cmc/cmc.names"|"Contraceptive Method Choice Data Set"|"Multivariate"|"1473"|"Life"|"Categorical, Integer"|"9"|"1997-07-07"|"No"|"159250"|""
"http://archive.ics.uci.edu/ml/datasets/Dishonest+Internet+users+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00453/"|"http://archive.ics.uci.edu/ml/datasets/Dishonest+Internet+users+Dataset#"|"Dishonest Internet users Dataset Data Set"|"Multivariate"|"322"|"Computer"|"N/A"|"5"|"2018-03-20"|"N/A"|"25694"|""
"http://archive.ics.uci.edu/ml/datasets/Balloons"|"http://archive.ics.uci.edu/ml/machine-learning-databases/balloons/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/balloons/balloons.names"|"Balloons Data Set"|"Multivariate"|"16"|"Social"|"Categorical"|"4"|"N/A"|"No"|"235633"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large13.jpg"
"http://archive.ics.uci.edu/ml/datasets/M.+Tuberculosis+Genes"|"http://archive.ics.uci.edu/ml/machine-learning-databases/tb-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/tb-mld/tb.data.html"|"M. Tuberculosis Genes Data Set"|"Relational"|"N/A"|"Life"|"N/A"|"N/A"|"2001-07-14"|"N/A"|"33328"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large131.jpg"
"http://archive.ics.uci.edu/ml/datasets/Reuters+RCV1+RCV2+Multilingual%2C+Multiview+Text+Categorization+Test+collection"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00259/"|"http://archive.ics.uci.edu/ml/datasets/Reuters+RCV1+RCV2+Multilingual%2C+Multiview+Text+Categorization+Test+collection#"|"Reuters RCV1 RCV2 Multilingual, Multiview Text Categorization Test collection Data Set"|"Multivariate"|"111740"|"Life"|"Real"|"N/A"|"2013-09-06"|"N/A"|"48520"|""
"http://archive.ics.uci.edu/ml/datasets/Activity+Recognition+from+Single+Chest-Mounted+Accelerometer"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00287/"|"http://archive.ics.uci.edu/ml/datasets/Activity+Recognition+from+Single+Chest-Mounted+Accelerometer#"|"Activity Recognition from Single Chest-Mounted Accelerometer Data Set"|"Univariate, Sequential, Time-Series"|"N/A"|"N/A"|"Real"|"N/A"|"2014-03-02"|"N/A"|"88874"|""
"http://archive.ics.uci.edu/ml/datasets/UbiqLog+%28smartphone+lifelogging%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00369/"|"http://archive.ics.uci.edu/ml/datasets/UbiqLog+%28smartphone+lifelogging%29#"|"UbiqLog (smartphone lifelogging) Data Set"|"Multivariate"|"9782222"|"Computer"|"N/A"|"N/A"|"2016-06-16"|"N/A"|"22329"|""
"http://archive.ics.uci.edu/ml/datasets/Labor+Relations"|"http://archive.ics.uci.edu/ml/machine-learning-databases/labor-negotiations/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/labor-negotiations/labor-negotiations.names"|"Labor Relations Data Set"|"Multivariate"|"57"|"Social"|"Categorical, Integer, Real"|"16"|"1988-11-01"|"No"|"65593"|""
"http://archive.ics.uci.edu/ml/datasets/Tamilnadu+Electricity+Board+Hourly+Readings"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00290/"|"http://archive.ics.uci.edu/ml/datasets/Tamilnadu+Electricity+Board+Hourly+Readings#"|"Tamilnadu Electricity Board Hourly Readings Data Set"|"Multivariate"|"45781"|"Life"|"Real"|"5"|"2013-12-22"|"N/A"|"60730"|""
"http://archive.ics.uci.edu/ml/datasets/GNFUV+Unmanned+Surface+Vehicles+Sensor+Data+Set+2"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00466/"|"http://archive.ics.uci.edu/ml/datasets/GNFUV+Unmanned+Surface+Vehicles+Sensor+Data+Set+2#"|"GNFUV Unmanned Surface Vehicles Sensor Data Set 2 Data Set"|"Multivariate, Sequential, Time-Series"|"10190"|"Computer"|"Real"|"6"|"2018-09-13"|"Yes"|"4552"|""
"http://archive.ics.uci.edu/ml/datasets/Challenger+USA+Space+Shuttle+O-Ring"|"http://archive.ics.uci.edu/ml/machine-learning-databases/space-shuttle/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/space-shuttle/o-ring-erosion.names"|"Challenger USA Space Shuttle O-Ring Data Set"|"Multivariate"|"23"|"Physical"|"Integer"|"4"|"1993-08-05"|"No"|"116198"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large92.jpg"
"http://archive.ics.uci.edu/ml/datasets/Teaching+Assistant+Evaluation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/tae/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/tae/tae.names"|"Teaching Assistant Evaluation Data Set"|"Multivariate"|"151"|"N/A"|"Categorical, Integer"|"5"|"1997-06-07"|"No"|"135909"|""
"http://archive.ics.uci.edu/ml/datasets/Ozone+Level+Detection"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ozone/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ozone/onehr.names"|"Ozone Level Detection Data Set"|"Multivariate, Sequential, Time-Series"|"2536"|"Physical"|"Real"|"73"|"2008-04-21"|"Yes"|"116351"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large172.jpg"
"http://archive.ics.uci.edu/ml/datasets/EEG+Eye+State"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00264/"|"http://archive.ics.uci.edu/ml/datasets/EEG+Eye+State#"|"EEG Eye State Data Set"|"Multivariate, Sequential, Time-Series"|"14980"|"Life"|"Integer, Real"|"15"|"2013-06-10"|"N/A"|"91892"|""
"http://archive.ics.uci.edu/ml/datasets/Mobile+Robots"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mobile-robots/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mobile-robots/mobile-robots.names"|"Mobile Robots Data Set"|"Domain-Theory"|"N/A"|"Computer"|"Categorical, Integer, Real"|"N/A"|"1995-07-15"|"N/A"|"63794"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large66.jpg"
"http://archive.ics.uci.edu/ml/datasets/Wearable+Computing%3A+Classification+of+Body+Postures+and+Movements+%28PUC-Rio%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00250/"|"http://archive.ics.uci.edu/ml/datasets/Wearable+Computing%3A+Classification+of+Body+Postures+and+Movements+%28PUC-Rio%29#"|"Wearable Computing: Classification of Body Postures and Movements (PUC-Rio) Data Set"|"Sequential"|"165632"|"Computer"|"Integer, Real"|"18"|"2013-04-09"|"N/A"|"50943"|""
"http://archive.ics.uci.edu/ml/datasets/Dataset+for+Sensorless+Drive+Diagnosis"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00325/"|"http://archive.ics.uci.edu/ml/datasets/Dataset+for+Sensorless+Drive+Diagnosis#"|"Dataset for Sensorless Drive Diagnosis Data Set"|"Multivariate"|"58509"|"Computer"|"Real"|"49"|"2015-02-24"|"N/A"|"54562"|""
"http://archive.ics.uci.edu/ml/datasets/Physicochemical+Properties+of+Protein+Tertiary+Structure"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00265/"|"http://archive.ics.uci.edu/ml/datasets/Physicochemical+Properties+of+Protein+Tertiary+Structure#"|"Physicochemical Properties of Protein Tertiary Structure Data Set"|"Multivariate"|"45730"|"Life"|"Real"|"9"|"2013-03-31"|"N/A"|"43545"|""
"http://archive.ics.uci.edu/ml/datasets/URL+Reputation"|"http://archive.ics.uci.edu/ml/machine-learning-databases/url/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/url/url.names"|"URL Reputation Data Set"|"Multivariate, Time-Series"|"2396130"|"Computer"|"Integer, Real"|"3231961"|"2009-10-15"|"N/A"|"123465"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large187.jpg"
"http://archive.ics.uci.edu/ml/datasets/Amazon+Commerce+reviews+set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00215/"|"http://archive.ics.uci.edu/ml/datasets/Amazon+Commerce+reviews+set#"|"Amazon Commerce reviews set Data Set"|"Multivariate, Text, Domain-Theory"|"1500"|"Physical"|"Real"|"10000"|"2011-06-11"|"N/A"|"170214"|""
"http://archive.ics.uci.edu/ml/datasets/Communities+and+Crime+Unnormalized"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00211/"|"http://archive.ics.uci.edu/ml/datasets/Communities+and+Crime+Unnormalized#"|"Communities and Crime Unnormalized Data Set"|"Multivariate"|"2215"|"Social"|"Real"|"147"|"2011-03-02"|"Yes"|"120561"|""
"http://archive.ics.uci.edu/ml/datasets/Phishing+Websites"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00327/"|"http://archive.ics.uci.edu/ml/datasets/Phishing+Websites#"|"Phishing Websites Data Set"|"N/A"|"2456"|"Computer Security"|"Integer"|"30"|"2015-03-26"|"N/A"|"108955"|""
"http://archive.ics.uci.edu/ml/datasets/Wall-Following+Robot+Navigation+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00194/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00194/Wall-following.names"|"Wall-Following Robot Navigation Data Data Set"|"Multivariate, Sequential"|"5456"|"Computer"|"Real"|"24"|"2010-08-04"|"N/A"|"54719"|""
"http://archive.ics.uci.edu/ml/datasets/Low+Resolution+Spectrometer"|"http://archive.ics.uci.edu/ml/machine-learning-databases/spectrometer/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/spectrometer/lrs.names"|"Low Resolution Spectrometer Data Set"|"Multivariate"|"531"|"Physical"|"Integer, Real"|"102"|"1988-03-01"|"N/A"|"46215"|""
